Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat_(%),FM,GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,TxBat(V)
2021-08-29,16:11:18.590,90,90,96,13,4,1,100,88,100,17,0.28,0.15,1.19,13.6,7.6,1528,11,0,31.169274 121.355930,35.8,5.62,65,13,25,17,74,27,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:11:19.090,86,86,100,12,4,1,100,85,100,19,0.33,0.15,1.26,13.6,7.6,1528,11,0,31.169313 121.356013,30.1,6.57,66,12,25,11,80,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:19.590,85,85,100,17,4,1,25,84,100,20,0.33,0.15,1.26,13.6,7.8,1530,11,0,31.169313 121.356013,30.1,6.57,66,12,25,9,81,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:20.090,90,90,100,12,4,1,25,84,100,21,0.33,0.15,1.26,13.6,7.8,1530,11,0,31.169335 121.356090,26.4,7.95,67,13,24,-6,120,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:20.590,91,91,100,8,4,1,25,84,100,20,0.37,0.11,1.34,13.6,8.1,1533,9,0,31.169335 121.356090,26.4,7.95,67,13,24,-28,122,30,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:21.090,93,93,100,8,4,1,25,87,100,16,0.37,0.11,1.34,13.6,8.1,1533,9,0,31.169339 121.356183,26.5,9.47,66,13,24,-6,121,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:21.590,90,90,100,8,4,1,25,85,100,19,0.35,0.12,1.46,13.5,8.7,1535,8,0,31.169339 121.356183,26.5,9.47,66,13,22,-6,120,11,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:22.090,88,88,100,14,4,1,25,80,100,25,0.35,0.12,1.46,13.5,8.7,1535,8,0,31.169327 121.356262,28.0,10.47,66,13,24,-7,123,10,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:22.590,83,83,100,12,4,1,25,80,100,23,0.36,0.09,1.57,13.5,8.6,1538,8,0,31.169327 121.356262,28.0,10.47,66,13,23,-18,131,10,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:23.090,87,87,100,11,4,1,25,86,100,16,0.36,0.09,1.57,13.5,8.6,1538,8,0,31.169304 121.356343,29.8,11.18,65,15,23,-29,143,12,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:23.590,90,90,100,13,4,1,25,89,100,15,0.35,0.07,1.69,13.6,9.0,1541,9,0,31.169304 121.356343,29.8,11.18,65,15,22,-5,141,15,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:24.090,97,97,100,-5,4,1,25,87,100,17,0.35,0.07,1.69,13.6,9.0,1541,9,0,31.169304 121.356343,29.8,11.18,65,15,23,-5,142,11,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:24.590,96,96,100,8,4,1,25,87,100,13,0.34,0.05,1.84,13.6,9.0,1541,9,0,31.169270 121.356423,30.9,11.94,65,12,22,-5,144,9,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:25.090,93,93,100,8,4,1,25,84,100,19,0.34,0.05,1.84,13.5,9.0,1543,7,0,31.169270 121.356423,30.9,11.94,65,12,22,-6,144,24,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:25.590,89,89,100,12,4,1,25,85,100,19,0.35,0.04,1.96,13.5,9.0,1543,7,0,31.169215 121.356517,33.6,12.70,65,13,23,-6,147,28,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:26.090,89,89,100,12,4,1,25,85,98,19,0.35,0.04,1.96,13.5,9.2,1546,6,0,31.169215 121.356517,33.6,12.70,65,13,23,-4,147,21,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:26.590,90,90,98,14,4,1,25,89,98,14,0.35,0.04,1.96,13.5,9.2,1546,6,0,31.169215 121.356517,33.6,12.70,65,13,33,-7,167,38,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:27.090,88,88,94,3,4,1,25,83,98,20,0.35,0.04,1.96,13.5,9.2,1546,6,0,31.169215 121.356517,33.6,12.70,65,13,37,-11,170,43,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:27.590,91,91,96,10,5,1,25,85,100,17,0.37,0.10,2.21,13.5,9.2,1546,6,0,31.169075 121.356683,38.4,13.90,67,14,32,-11,170,58,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:28.090,86,86,94,15,4,1,25,82,100,22,0.37,0.10,2.21,13.5,9.3,1551,6,0,31.169075 121.356683,38.4,13.90,67,14,29,-5,167,35,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:28.590,89,89,88,5,4,1,25,75,100,23,0.38,0.15,2.36,13.5,9.3,1551,6,0,31.168997 121.356749,38.3,14.69,69,14,32,-10,167,29,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:29.090,87,87,94,13,4,1,25,77,100,25,0.38,0.15,2.36,13.5,9.1,1554,6,0,31.168997 121.356749,38.3,14.69,69,14,36,-7,158,15,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:29.590,81,81,96,22,4,1,25,75,100,30,0.38,0.15,2.36,13.5,9.1,1554,6,0,31.168911 121.356799,39.0,15.77,70,12,39,-6,162,-18,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:30.090,79,79,100,25,4,1,25,73,100,30,0.39,0.16,2.52,13.5,9.1,1556,6,0,31.168911 121.356799,39.0,15.77,70,12,36,-3,103,-17,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:30.590,79,79,100,24,4,1,25,75,100,29,0.39,0.16,2.52,13.5,9.1,1556,6,0,31.168819 121.356833,38.2,16.53,71,13,25,-1,102,-52,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:31.090,77,77,100,19,4,1,25,73,100,31,0.41,0.05,2.69,13.5,8.4,1559,8,0,31.168819 121.356833,38.2,16.53,71,13,25,1,74,-55,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:31.590,81,81,100,16,4,1,25,79,100,29,0.41,0.05,2.69,13.5,8.4,1559,8,0,31.168705 121.356865,39.8,16.74,71,10,25,3,76,-40,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:32.090,86,86,100,14,4,1,25,91,100,15,0.41,-0.09,2.78,13.6,8.1,1562,8,0,31.168705 121.356865,39.8,16.74,71,10,24,1,77,-55,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:32.590,90,90,100,9,4,1,25,87,100,16,0.41,-0.09,2.78,13.6,8.1,1562,8,0,31.168705 121.356865,39.8,16.74,71,10,21,-3,76,17,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:33.090,82,82,98,21,4,1,25,79,98,22,0.41,-0.09,2.78,13.6,8.1,1562,8,0,31.168612 121.356899,37.9,15.98,70,11,5,-5,77,30,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:33.590,82,82,98,19,4,1,25,76,98,20,0.41,-0.09,2.78,13.6,8.1,1562,8,0,31.168612 121.356899,37.9,15.98,70,11,24,-4,83,58,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:34.090,86,86,100,12,4,1,25,73,100,31,0.41,-0.10,2.81,13.6,8.1,1562,8,0,31.168525 121.356943,37.7,15.48,69,10,24,-5,95,44,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:34.590,74,74,100,27,4,1,25,72,100,32,0.41,-0.10,2.81,13.5,8.3,1567,8,0,31.168525 121.356943,37.7,15.48,69,10,26,-6,99,34,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:35.090,77,77,100,27,4,1,25,73,100,30,0.41,-0.01,2.81,13.5,8.3,1567,8,0,31.168443 121.356999,38.4,14.88,68,10,25,-6,100,25,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:35.590,87,87,100,16,4,1,25,75,100,29,0.41,-0.01,2.81,13.6,8.6,1569,10,0,31.168443 121.356999,38.4,14.88,68,10,23,-3,123,25,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:36.090,80,80,100,17,4,1,25,71,100,31,0.42,-0.01,2.83,13.6,8.6,1569,10,0,31.168341 121.357068,40.2,15.20,66,11,24,-1,137,24,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:36.590,81,81,100,22,4,1,25,70,100,33,0.42,-0.01,2.83,13.5,9.2,1572,6,0,31.168341 121.357068,40.2,15.20,66,11,22,5,134,13,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:37.100,79,79,100,25,4,1,25,71,100,33,0.42,0.00,2.85,13.5,9.2,1572,6,0,31.168231 121.357131,40.5,15.52,65,11,23,39,93,20,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:37.600,79,79,100,17,4,1,25,68,100,36,0.42,0.00,2.85,13.5,8.5,1574,8,0,31.168231 121.357131,40.5,15.52,65,11,23,-3,111,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:38.100,74,74,100,18,4,1,25,66,100,38,0.42,0.00,2.85,13.5,8.5,1574,8,0,31.168136 121.357173,41.0,16.03,64,10,24,-4,112,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:38.600,70,70,100,29,4,1,25,63,100,40,0.44,0.00,2.88,13.5,8.5,1577,7,0,31.168136 121.357173,41.0,16.03,64,10,23,-3,110,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:39.100,68,68,100,36,4,1,25,62,100,41,0.44,0.00,2.88,13.5,8.5,1577,7,0,31.168038 121.357209,41.5,16.40,63,11,22,-3,112,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:39.600,67,67,100,35,4,1,25,61,100,42,0.44,-0.04,2.93,13.5,8.7,1579,8,0,31.168038 121.357209,41.5,16.40,63,11,22,-3,112,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:40.100,67,67,100,36,4,1,25,61,100,42,0.44,-0.04,2.93,13.5,8.7,1579,8,0,31.167935 121.357237,42.7,16.76,62,11,21,-5,114,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:40.600,67,67,100,35,4,1,25,60,100,44,0.44,-0.07,2.98,13.5,8.4,1582,7,0,31.167935 121.357237,42.7,16.76,62,11,22,-21,115,14,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:41.100,67,67,100,35,4,1,25,60,100,47,0.44,-0.07,2.98,13.5,8.4,1582,7,0,31.167809 121.357263,42.8,17.19,61,12,22,-7,114,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:41.600,65,65,100,40,4,1,25,57,100,47,0.42,-0.08,3.01,13.5,8.6,1584,8,0,31.167809 121.357263,42.8,17.19,61,12,23,-3,111,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:42.100,63,63,100,38,4,1,25,57,100,48,0.42,-0.08,3.01,13.5,8.6,1584,8,0,31.167809 121.357263,42.8,17.19,61,12,23,-4,113,14,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:42.600,63,63,100,37,4,1,25,59,100,47,0.42,-0.10,3.07,13.5,8.6,1584,8,0,31.167699 121.357276,44.7,17.58,59,11,8,-26,126,21,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:43.100,63,63,100,32,4,1,25,58,100,48,0.42,-0.10,3.07,13.5,8.5,1587,7,0,31.167699 121.357276,44.7,17.58,59,11,0,-2,121,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:43.600,65,65,100,30,4,1,25,59,100,43,0.42,-0.10,3.08,13.5,8.5,1587,7,0,31.167585 121.357282,46.0,17.86,58,11,0,14,97,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:44.100,65,65,100,39,4,1,25,59,100,45,0.42,-0.10,3.08,13.4,8.7,1589,6,0,31.167585 121.357282,46.0,17.86,58,11,0,0,101,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:44.600,65,65,100,38,4,1,25,59,100,45,0.43,-0.11,3.11,13.4,8.7,1589,6,0,31.167470 121.357283,46.3,18.02,57,11,0,5,101,-1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:45.100,66,66,100,38,4,1,25,60,100,45,0.43,-0.11,3.11,13.5,8.3,1592,6,0,31.167470 121.357283,46.3,18.02,57,11,-2,43,97,-10,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:45.600,67,67,100,34,4,1,25,60,100,45,0.47,-0.12,3.13,13.5,8.3,1592,6,0,31.167331 121.357276,47.2,18.36,56,13,-2,36,100,-6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:46.100,66,66,100,32,4,1,25,60,100,45,0.47,-0.12,3.13,13.5,8.5,1595,7,0,31.167331 121.357276,47.2,18.36,56,13,-7,21,100,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:46.600,67,67,100,32,4,1,25,61,100,42,0.47,-0.12,3.13,13.5,8.5,1595,7,0,31.167211 121.357268,49.0,18.31,54,12,-5,-1,102,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:47.100,70,70,100,31,4,1,25,62,100,43,0.53,-0.14,3.16,13.5,8.1,1597,7,0,31.167211 121.357268,49.0,18.31,54,12,-13,14,83,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:47.600,69,69,100,34,4,1,25,63,100,41,0.53,-0.14,3.16,13.5,8.1,1597,7,0,31.167084 121.357260,51.6,18.35,52,11,3,21,5,0,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:48.100,68,68,100,35,4,1,25,66,100,38,0.54,-0.14,3.16,13.6,7.1,1599,9,0,31.167084 121.357260,51.6,18.35,52,11,-9,-4,64,3,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:48.600,78,78,100,24,4,1,25,80,100,26,0.54,-0.14,3.16,13.6,7.1,1599,9,0,31.166920 121.357247,55.9,18.39,48,11,-7,-20,62,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:49.100,76,76,100,27,4,1,25,73,100,32,0.56,-0.14,3.18,13.6,7.7,1601,9,0,31.166920 121.357247,55.9,18.39,48,11,-9,-9,61,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:49.600,83,83,100,14,4,1,25,77,100,24,0.56,-0.14,3.18,13.6,7.7,1601,9,0,31.166811 121.357235,56.6,18.55,45,11,-2,-7,66,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:50.100,91,91,100,10,4,1,25,76,100,28,0.56,-0.15,3.18,13.5,8.2,1604,7,0,31.166811 121.357235,56.6,18.55,45,11,2,-26,92,10,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:50.600,83,83,100,20,4,1,25,84,100,24,0.56,-0.15,3.18,13.5,8.2,1604,7,0,31.166811 121.357235,56.6,18.55,45,11,1,-13,112,10,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:51.100,83,83,100,21,4,1,25,77,100,28,0.54,-0.14,3.19,13.5,8.2,1604,7,0,31.166640 121.357218,59.0,18.41,40,12,3,-55,139,53,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:51.600,88,88,100,9,4,1,25,85,100,21,0.54,-0.14,3.19,13.4,8.9,1606,6,0,31.166640 121.357218,59.0,18.41,40,12,19,-24,174,37,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:52.100,85,85,100,14,4,1,100,84,100,20,0.49,-0.08,3.18,13.4,8.9,1606,6,0,31.166460 121.357204,60.4,18.36,34,12,21,-23,221,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:52.600,90,90,100,10,4,1,100,85,100,16,0.49,-0.08,3.18,13.4,9.7,1609,4,0,31.166460 121.357204,60.4,18.36,34,12,21,-22,239,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:53.100,83,83,100,14,4,1,100,88,100,17,0.46,-0.08,3.23,13.4,9.7,1609,4,0,31.166308 121.357194,60.7,18.36,30,12,23,-35,253,16,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:53.600,85,85,100,12,4,1,100,87,100,19,0.46,-0.08,3.23,13.3,10.8,1612,2,0,31.166308 121.357194,60.7,18.36,30,12,12,-3,149,17,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:54.100,81,81,100,22,4,1,25,86,100,17,0.43,-0.09,3.26,13.3,10.8,1612,2,0,31.166154 121.357181,61.1,18.45,28,13,19,-9,155,11,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:54.600,92,92,100,-3,4,1,100,89,100,16,0.43,-0.09,3.26,13.3,9.3,1615,2,0,31.166154 121.357181,61.1,18.45,28,13,5,-5,153,9,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:55.100,91,91,100,14,4,1,100,85,100,12,0.43,-0.10,-3.26,13.3,9.3,1615,2,0,31.166001 121.357164,60.2,18.53,26,13,6,-4,151,9,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:55.600,90,90,100,17,4,1,100,87,100,16,0.43,-0.10,-3.26,13.3,9.1,1618,3,0,31.166001 121.357164,60.2,18.53,26,13,1,-5,150,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:56.100,83,83,96,22,4,1,250,85,100,21,0.43,-0.10,-3.26,13.3,9.1,1618,3,0,31.165817 121.357142,60.3,18.66,25,12,2,-16,156,12,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:56.600,92,92,96,13,6,1,250,84,98,16,0.43,-0.10,-3.26,13.3,9.1,1618,3,0,31.165817 121.357142,60.3,18.66,25,12,21,-9,159,41,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:57.100,86,86,98,19,4,1,250,90,98,13,0.43,-0.10,-3.26,13.3,9.1,1618,3,0,31.165672 121.357115,57.2,19.06,25,12,23,-15,158,44,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:57.600,79,79,98,28,4,1,250,89,100,13,0.44,-0.08,-3.25,13.4,9.3,1623,4,0,31.165672 121.357115,57.2,19.06,25,12,25,-20,192,72,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:58.100,88,88,100,17,4,1,100,98,100,10,0.44,-0.08,-3.25,13.4,9.3,1623,4,0,31.165535 121.357086,54.3,19.08,24,12,36,-32,192,79,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:58.600,82,82,100,19,4,1,250,97,100,12,0.43,0.00,-3.20,13.3,9.5,1626,3,0,31.165535 121.357086,54.3,19.08,24,12,77,-36,198,70,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:11:59.100,92,92,100,11,3,1,250,97,98,9,0.43,0.00,-3.20,13.3,9.5,1626,3,0,31.165535 121.357086,54.3,19.08,24,12,73,-27,218,73,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:11:59.600,86,86,98,20,4,1,250,98,96,7,0.43,0.00,-3.20,13.3,9.5,1626,3,0,31.165535 121.357086,54.3,19.08,24,12,58,-19,215,73,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:00.100,93,93,98,12,4,1,250,95,98,9,0.43,0.00,-3.20,13.3,9.5,1626,3,0,31.165535 121.357086,54.3,19.08,24,12,53,-17,213,78,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:00.600,89,89,98,15,4,1,100,91,100,10,0.38,0.17,-2.83,13.3,9.5,1626,3,0,31.165268 121.356971,50.3,21.08,21,12,69,-29,225,86,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:01.100,90,90,100,15,4,1,250,88,100,12,0.38,0.17,-2.83,13.3,9.7,1632,1,0,31.165268 121.356971,50.3,21.08,21,12,97,-45,167,74,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:01.610,97,97,100,10,4,1,250,101,98,8,0.38,0.17,-2.83,13.3,9.7,1632,1,0,31.165268 121.356971,50.3,21.08,21,12,134,-55,77,97,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:02.110,90,90,96,13,5,1,250,104,98,8,0.38,0.17,-2.83,13.3,9.3,1635,3,0,31.165268 121.356971,50.3,21.08,21,12,233,-44,-105,90,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:02.610,95,95,94,11,4,1,250,92,100,12,0.38,0.27,-2.11,13.3,9.3,1635,3,0,31.165092 121.356713,52.9,24.82,23,14,236,-34,-108,98,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:03.110,85,85,98,18,4,1,250,89,100,14,0.38,0.27,-2.11,13.5,5.6,1637,8,0,31.165092 121.356713,52.9,24.82,23,14,231,-34,-103,100,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:03.610,83,83,100,20,1,1,250,81,98,23,0.38,0.27,-2.11,13.5,5.6,1637,8,0,31.165092 121.356713,52.9,24.82,23,14,181,-29,-94,41,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:04.110,82,82,98,23,4,1,100,80,98,18,0.38,0.27,-2.11,13.6,5.4,1638,9,0,31.165092 121.356713,52.9,24.82,23,14,25,-4,12,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:04.610,81,81,98,22,4,1,100,82,100,20,0.38,0.27,-2.11,13.6,5.4,1638,9,0,31.165091 121.356412,52.9,28.58,21,12,-3,-23,50,-71,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:05.110,83,83,96,20,2,1,100,93,100,15,0.47,0.04,-1.03,13.6,6.7,1640,8,0,31.165091 121.356412,52.9,28.58,21,12,8,-73,88,-6,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:05.610,92,92,96,12,4,1,100,89,100,15,0.47,0.04,-1.03,13.6,6.7,1640,8,0,31.165156 121.356272,56.8,30.27,20,12,12,-72,98,-12,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:06.110,79,79,98,28,4,1,25,79,100,20,0.39,-0.05,-1.08,13.5,8.4,1643,6,0,31.165156 121.356272,56.8,30.27,20,12,9,-43,119,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:06.610,95,95,100,8,4,1,25,95,100,15,0.39,-0.05,-1.08,13.5,8.4,1643,6,0,31.165251 121.356136,61.7,31.09,19,11,8,-12,119,16,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:07.110,88,88,98,15,1,1,100,83,100,20,0.29,-0.06,-1.08,13.4,8.8,1646,4,0,31.165251 121.356136,61.7,31.09,19,11,7,-48,152,38,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:07.610,79,79,96,25,1,1,100,84,100,23,0.29,-0.06,-1.08,13.4,8.8,1646,4,0,31.165379 121.355978,62.1,31.53,19,11,6,-39,154,35,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:08.110,87,87,96,16,4,1,250,83,100,14,0.25,-0.04,-1.07,13.4,9.0,1648,4,0,31.165379 121.355978,62.1,31.53,19,11,5,-27,165,38,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:08.610,78,78,98,24,4,1,250,81,100,17,0.25,-0.04,-1.07,13.4,9.0,1648,4,0,31.165379 121.355978,62.1,31.53,19,11,2,-39,180,33,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:09.110,79,79,98,19,4,1,250,77,100,20,0.20,0.02,-1.05,13.4,9.0,1648,4,0,31.165471 121.355877,62.6,31.73,20,12,9,-50,200,12,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:09.610,88,88,100,15,4,1,250,82,100,16,0.20,0.02,-1.05,13.4,9.3,1651,4,0,31.165471 121.355877,62.6,31.73,20,12,10,-54,230,14,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:10.110,83,83,100,23,4,1,250,77,100,22,0.10,0.04,-1.01,13.4,9.3,1651,4,0,31.165612 121.355740,59.9,32.12,21,12,12,-55,249,17,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:10.610,97,97,100,9,4,1,250,91,100,17,0.10,0.04,-1.01,13.3,10.0,1654,3,0,31.165612 121.355740,59.9,32.12,21,12,6,-45,249,17,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:11.110,75,75,100,28,4,1,100,88,100,19,0.00,0.04,-0.97,13.3,10.0,1654,3,0,31.165749 121.355619,56.7,32.37,24,13,0,-55,244,34,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:11.610,89,89,100,8,4,1,100,80,100,22,0.00,0.04,-0.97,13.3,10.3,1657,2,0,31.165749 121.355619,56.7,32.37,24,13,9,-139,68,13,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:12.110,81,81,100,25,4,1,100,79,100,22,-0.07,0.09,-0.94,13.3,10.3,1657,2,0,31.165859 121.355531,50.9,32.56,27,12,16,-639,-943,12,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:12.610,94,94,100,7,4,1,100,89,100,18,-0.07,0.09,-0.94,13.5,3.3,1659,7,0,31.165859 121.355531,50.9,32.56,27,12,15,-339,-944,3,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:13.110,86,86,100,11,6,1,100,84,98,20,-0.07,0.09,-0.94,13.5,3.3,1659,7,0,31.165859 121.355531,50.9,32.56,27,12,25,-724,-160,-158,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:13.610,85,85,100,15,6,1,25,87,98,13,-0.07,0.09,-0.94,13.7,7.3,1660,11,0,31.165859 121.355531,50.9,32.56,27,12,-38,38,12,-54,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-29,16:12:14.110,91,91,100,9,4,1,25,88,100,12,-0.07,0.09,-0.94,13.7,7.3,1660,11,0,31.166060 121.355378,39.7,32.53,25,11,20,48,286,52,1,-1,1,-1,-1,-1,0x0000000000000000,4.0
